Ticker,Nome delle partecipazioni,% del valore di mercato,Settore,Regione,Valore di mercato,Azioni
AYDEM.E,Aydem Yenilenebilir Enerji AS,"0,0021%",Alternative Electricity,TR,"60.022,83 USD",56.962
000550,Jiangling Motors Corp. Ltd. Class A,"0,0021%",Automobiles,CN,"59.850,16 USD",17.200
EL,Societatea Energetica Electrica SA,"0,0021%",Conventional Electricity,RO,"59.671,96 USD",19.793
002698,Harbin Boshi Automation Co. Ltd. Class A,"0,0021%",Machinery: Industrial,CN,"58.902,44 USD",30.000
6198,Qingdao Port International Co. Ltd. Class H,"0,0021%",Transportation Services,CN,"58.900,60 USD",80.000
002044,Meinian Onehealth Healthcare Holdings Co. Ltd. Class A,"0,0021%",Health Care Services,CN,"58.895,62 USD",102.160
002966,Bank of Suzhou Co. Ltd. Class A,"0,0021%",Banks,CN,"58.888,68 USD",53.500
688052,Suzhou Novosense Microelectronics Co. Ltd. Class A,"0,0021%",Semiconductors,CN,"58.829,57 USD",4.711
688032,Hoymiles Power Electronics Inc. Class A,"0,0021%",Electrical Components,CN,"58.649,58 USD",1.820
EA-R,Energy Absolute PCL,"0,0021%",Alternative Electricity,TH,"58.572,71 USD",94.100
200028,China National Accord Medicines Corp. Ltd. Class B,"0,0021%",Drug Retailers,CN,"58.496,88 USD",29.640
600377,Jiangsu Expressway Co. Ltd. Class A,"0,0021%",Transportation Services,CN,"58.474,26 USD",36.200
1268,China Meidong Auto Holdings Ltd.,"0,0021%",Specialty Retailers,KY,"58.391,87 USD",182.000
688120,Hwatsing Technology Co. Ltd. Class A,"0,0021%",Semiconductors,CN,"58.364,65 USD",2.411
000155,Sichuan New Energy Power Co. Ltd. Class A,"0,002%",Renewable Energy Equipment,CN,"57.715,72 USD",35.700
300296,Leyard Optoelectronic Co. Ltd. Class A,"0,002%",Electronic Components,CN,"57.498,19 USD",86.700
300604,Hangzhou Chang Chuan Technology Co. Ltd. Class A,"0,002%",Production Technology Equipment,CN,"57.441,23 USD",14.700
603198,Anhui Yingjia Distillery Co. Ltd. Class A,"0,002%",Distillers and Vintners,CN,"57.432,98 USD",6.000
600258,BTG Hotels Group Co. Ltd. Class A,"0,002%",Travel and Tourism,CN,"57.377,94 USD",29.000
YEOTK.E,YEO Teknoloji Enerji VE Endustri AS,"0,002%",Electronic Equipment: Other,TR,"57.344,12 USD",10.104
300595,Ovctek China Inc. Class A,"0,002%",Medical Supplies,CN,"57.149,95 USD",23.140
600129,Chongqing Taiji Industry Group Co. Ltd.,"0,002%",Pharmaceuticals,CN,"56.915,09 USD",11.600
601222,Jiangsu Linyang Energy Co. Ltd. Class A,"0,002%",Electronic Equipment: Gauges and Meters,CN,"56.749,43 USD",60.300
688234,SICC Co. Ltd. Class A,"0,002%",Semiconductors,CN,"56.709,47 USD",8.160
HAMP,Hampidjan HF,"0,002%",Recreational Products,IS,"56.673,95 USD",63.279
002468,STO Express Co. Ltd. Class A,"0,002%",Delivery Services,CN,"56.223,48 USD",42.699
000543,An Hui Wenergy Co. Ltd. Class A,"0,002%",Conventional Electricity,CN,"55.930,49 USD",50.000
601933,Yonghui Superstores Co. Ltd. Class A,"0,002%",Diversified Retailers,CN,"55.799,23 USD",154.200
688301,iRay Technology Co. Ltd. Class A,"0,002%",Medical Equipment,CN,"55.750,93 USD",2.380
300002,Beijing Ultrapower Software Co. Ltd. Class A,"0,002%",Electronic Entertainment,CN,"55.639,90 USD",47.800
600004,Guangzhou Baiyun International Airport Co. Ltd. Class A,"0,002%",Transportation Services,CN,"55.388,11 USD",39.700
002405,NavInfo Co. Ltd. Class A,"0,002%",Telecommunications Equipment,CN,"55.372,87 USD",59.799
603899,Shanghai M&G Stationery Inc. Class A,"0,002%",Nondurable Household Products,CN,"55.318,76 USD",11.300
300390,Canmax Technologies Co. Ltd. Class A,"0,002%",Specialty Chemicals,CN,"55.291,52 USD",20.800
000860,Beijing Shunxin Agriculture Co. Ltd. Class A,"0,002%",Distillers and Vintners,CN,"55.275,56 USD",21.200
300677,Intco Medical Technology Co. Ltd. Class A,"0,002%",Medical Supplies,CN,"55.237,20 USD",16.020
ICEAIR,Icelandair Group HF,"0,002%",Airlines,IS,"55.193,03 USD",8.012.616
600580,Wolong Electric Group Co. Ltd. Class A,"0,0019%",Electrical Components,CN,"54.867,33 USD",29.300
AALI,Astra Agro Lestari Tbk PT,"0,0019%","Farming, Fishing, Ranching and Plantatio",ID,"54.849,36 USD",151.711
600392,Shenghe Resources Holding Co. Ltd. Class A,"0,0019%",General Mining,CN,"54.833,62 USD",41.600
601016,CECEP Wind-Power Corp. Class A,"0,0019%",Alternative Electricity,CN,"54.830,76 USD",123.760
300017,Wangsu Science & Technology Co. Ltd. Class A,"0,0019%",Computer Services,CN,"54.797,85 USD",48.100
002532,Tianshan Aluminum Group Co. Ltd. Class A,"0,0019%",Aluminum,CN,"54.776,38 USD",46.400
KCAER.E,Kocaer Celik Sanayi Ve Ticaret AS,"0,0019%",Iron and Steel,TR,"54.741,17 USD",32.895
601099,Pacific Securities Co. Ltd. China Class A,"0,0019%",Investment Services,CN,"54.728,09 USD",120.900
000739,Apeloa Pharmaceutical Co. Ltd. Class A,"0,0019%",Pharmaceuticals,CN,"54.615,40 USD",27.300
000089,Shenzhen Airport Co. Ltd. Class A,"0,0019%",Transportation Services,CN,"54.540,69 USD",57.700
600702,Shede Spirits Co. Ltd. Class A,"0,0019%",Distillers and Vintners,CN,"54.485,79 USD",5.500
300115,Shenzhen Everwin Precision Technology Co. Ltd. Class A,"0,0019%",Electronic Components,CN,"54.191,86 USD",34.917
601636,Zhuzhou Kibing Group Co. Ltd. Class A,"0,0019%",Building Materials: Other,CN,"53.985,51 USD",51.900
300866,Anker Innovations Technology Co. Ltd. Class A,"0,0019%",Consumer Electronics,CN,"53.939,10 USD",5.590
300253,Winning Health Technology Group Co. Ltd. Class A,"0,0019%",Health Care Services,CN,"53.921,94 USD",63.210
601139,Shenzhen Gas Corp. Ltd. Class A,"0,0019%",Gas Distribution,CN,"53.762,62 USD",53.600
600390,Minmetals Capital Co. Ltd.,"0,0019%",Diversified Financial Services,CN,"53.760,14 USD",88.200
KORDS.E,Kordsa Teknik Tekstil AS,"0,0019%",Chemicals and Synthetic Fibers,TR,"53.459,50 USD",19.058
600808,Maanshan Iron & Steel Co. Ltd. Class A,"0,0019%",Iron and Steel,CN,"53.437,90 USD",169.600
600977,China Film Co. Ltd. Class A,"0,0019%",Entertainment,CN,"53.430,75 USD",33.768
ISDMR.E,Iskenderun Demir ve Celik AS,"0,0019%",Iron and Steel,TR,"53.404,82 USD",46.042
600918,Zhongtai Securities Co. Ltd. Class A,"0,0019%",Investment Services,CN,"53.401,58 USD",62.000
601997,Bank of Guiyang Co. Ltd. Class A,"0,0019%",Banks,CN,"53.375,71 USD",66.200
002240,Chengxin Lithium Group Co. Ltd. Class A,"0,0019%",General Mining,CN,"53.239,36 USD",23.900
002266,Zhefu Holding Group Co. Ltd. Class A,"0,0019%",Waste and Disposal Services,CN,"53.087,32 USD",122.100
002507,Chongqing Fuling Zhacai Group Co. Ltd. Class A,"0,0019%",Food Products,CN,"53.069,99 USD",27.950
002690,Hefei Meiya Optoelectronic Technology Inc. Class A,"0,0019%",Electronic Equipment: Gauges and Meters,CN,"52.837,46 USD",22.750
BASGZ.E,Baskent Dogalgaz Dagitim Gayrimenkul Yatirim Ortakligi AS,"0,0019%",Infrastructure REITs,TR,"52.805,57 USD",54.689
002624,Perfect World Co. Ltd./China Class A,"0,0019%",Entertainment,CN,"52.442,57 USD",41.250
603833,Oppein Home Group Inc. Class A,"0,0019%",Building Materials: Other,CN,"52.432,94 USD",5.600
000600,Jointo Energy Investment Co. Ltd. Hebei Class A,"0,0019%",Conventional Electricity,CN,"52.374,60 USD",59.200
600056,China Meheco Co. Ltd. Class A,"0,0019%",Pharmaceuticals,CN,"52.298,10 USD",35.000
1033,Sinopec Oilfield Service Corp. Class H,"0,0018%",Oil Equipment and Services,CN,"52.182,25 USD",756.000
002608,Jiangsu Guoxin Corp. Ltd. Class A,"0,0018%",Conventional Electricity,CN,"52.127,22 USD",46.600
002945,Chinalin Securities Co. Ltd. Class A,"0,0018%",Investment Services,CN,"51.714,44 USD",34.200
KLSER.E,Kaleseramik Canakkale Kalebodur Seramik Sanayi AS,"0,0018%",Building Materials: Other,TR,"51.406,17 USD",33.082
601966,Shandong Linglong Tyre Co. Ltd. Class A,"0,0018%",Tires,CN,"51.365,24 USD",18.000
CMIG3,Cia Energetica de Minas Gerais,"0,0018%",Alternative Electricity,BR,"51.093,24 USD",22.230
002461,Guangzhou Zhujiang Brewery Co. Ltd. Class A,"0,0018%",Brewers,CN,"51.090,47 USD",44.900
002865,Hainan Drinda New Energy Technology Co. Ltd. Class A,"0,0018%",Renewable Energy Equipment,CN,"50.710,45 USD",7.100
000060,Shenzhen Zhongjin Lingnan Nonfemet Co. Ltd. Class A,"0,0018%",Nonferrous Metals,CN,"50.591,43 USD",78.400
6178,Everbright Securities Co. Ltd. Class H,"0,0018%",Investment Services,CN,"50.151,41 USD",73.200
002273,Zhejiang Crystal-Optech Co. Ltd. Class A,"0,0018%",Electronic Components,CN,"49.943,24 USD",24.199
601878,Zheshang Securities Co. Ltd. Class A,"0,0018%",Investment Services,CN,"49.809,09 USD",33.000
600395,Guizhou Panjiang Refined Coal Co. Ltd. Class A,"0,0018%",Coal,CN,"49.774,97 USD",55.400
2009,BBMG Corp. Class H,"0,0018%",Cement,CN,"49.656,48 USD",607.000
000898,Angang Steel Co. Ltd. Class A,"0,0018%",Iron and Steel,CN,"49.508,83 USD",157.130
000877,TianShan Material Co. Ltd. Class A,"0,0017%",Cement,CN,"49.444,20 USD",60.600
603707,Nanjing King-Friend Biochemical Pharmaceutical Co. Ltd. Class A,"0,0017%",Pharmaceuticals,CN,"49.354,89 USD",28.628
688050,Eyebright Medical Technology Beijing Co. Ltd.,"0,0017%",Medical Equipment,CN,"49.266,40 USD",2.614
603638,Yantai Eddie Precision Machinery Co. Ltd. Class A,"0,0017%",Machinery: Industrial,CN,"49.184,32 USD",22.440
600166,Beiqi Foton Motor Co. Ltd. Class A,"0,0017%",Automobiles,CN,"49.146,18 USD",145.200
300070,Beijing Originwater Technology Co. Ltd. Class A,"0,0017%",Waste and Disposal Services,CN,"49.108,79 USD",76.265
002008,Han's Laser Technology Industry Group Co. Ltd. Class A,"0,0017%",Machinery: Specialty,CN,"49.006,67 USD",17.400
600675,China Enterprise Co. Ltd. Class A,"0,0017%",Real Estate Holding and Development,CN,"48.591,22 USD",127.956
002221,Oriental Energy Co. Ltd. Class A,"0,0017%",Oil Refining and Marketing,CN,"48.508,86 USD",39.000
688390,GoodWe Technologies Co. Ltd. Class A,"0,0017%",Electrical Components,CN,"48.505,46 USD",3.431
000767,Jinneng Holding Shanxi Electric Power Co. Ltd. Class A,"0,0017%",Conventional Electricity,CN,"48.455,62 USD",131.900
002635,Suzhou Anjie Technology Co. Ltd. Class A,"0,0017%",Electronic Equipment: Other,CN,"48.390,81 USD",23.400
600755,Xiamen ITG Group Corp. Ltd. Class A,"0,0017%",Industrial Suppliers,CN,"48.360,27 USD",43.500
000088,Shenzhen Yan Tian Port Holding Co. Ltd. Class A,"0,0017%",Transportation Services,CN,"48.268,36 USD",73.700
300026,Tianjin Chase Sun Pharmaceutical Co. Ltd. Class A,"0,0017%",Pharmaceuticals,CN,"48.213,87 USD",96.800
000528,Guangxi Liugong Machinery Co. Ltd. Class A,"0,0017%",Machinery: Construction and Handling,CN,"48.090,59 USD",34.000
688798,Shanghai Awinic Technology Co. Ltd. Class A,"0,0017%",Semiconductors,CN,"48.031,12 USD",6.536
600100,Tsinghua Tongfang Co. Ltd. Class A,"0,0017%",Computer Services,CN,"47.934,29 USD",60.800
301269,Empyrean Technology Co. Ltd. Class A,"0,0017%",Software,CN,"47.847,81 USD",4.382
688516,Wuxi Autowell Technology Co. Ltd. Class A,"0,0017%",Production Technology Equipment,CN,"47.286,03 USD",6.041
DADA,Dada Nexus Ltd. ADR,"0,0017%",Consumer Digital Services,KY,"47.182,18 USD",28.423
002727,Yixintang Pharmaceutical Group Co. Ltd. Class A,"0,0017%",Drug Retailers,CN,"47.107,51 USD",16.500
000987,Guangzhou Yuexiu Capital Holdings Group Co. Ltd. Class A,"0,0017%",Diversified Financial Services,CN,"47.093,37 USD",61.782
688002,Raytron Technology Co. Ltd. Class A,"0,0017%",Electronic Components,CN,"46.818,28 USD",11.286
300315,Ourpalm Co. Ltd. Class A,"0,0017%",Electronic Entertainment,CN,"46.758,71 USD",70.800
603868,Shanghai Flyco Electrical Appliance Co. Ltd. Class A,"0,0016%",Consumer Electronics,CN,"46.581,22 USD",7.400
603658,Autobio Diagnostics Co. Ltd. Class A,"0,0016%",Medical Equipment,CN,"46.576,27 USD",6.600
603127,Joinn Laboratories China Co. Ltd. Class A,"0,0016%",Biotechnology,CN,"46.528,51 USD",22.204
002019,Yifan Pharmaceutical Co. Ltd. Class A,"0,0016%",Pharmaceuticals,CN,"46.506,65 USD",25.300
QUEST,Quest Holdings SA,"0,0016%",Computer Services,GR,"46.405,82 USD",8.005
603883,Laobaixing Pharmacy Chain JSC Class A,"0,0016%",Drug Retailers,CN,"46.359,81 USD",10.028
200539,Guangdong Electric Power Development Co. Ltd. Class B,"0,0016%",Conventional Electricity,CN,"46.179,04 USD",168.820
603786,Keboda Technology Co. Ltd. Class A,"0,0016%",Auto Parts,CN,"45.952,99 USD",4.800
000750,Sealand Securities Co. Ltd. Class A,"0,0016%",Investment Services,CN,"45.952,49 USD",105.690
000062,Shenzhen Huaqiang Industry Co. Ltd. Class A,"0,0016%",Electronic Components,CN,"45.834,11 USD",34.700
600529,Shandong Pharmaceutical Glass Co. Ltd. Class A,"0,0016%",Medical Supplies,CN,"45.729,40 USD",12.700
603589,Anhui Kouzi Distillery Co. Ltd. Class A,"0,0016%",Distillers and Vintners,CN,"45.652,49 USD",7.900
300294,China Resources Boya Bio-pharmaceutical Group Co. Ltd. Class A,"0,0016%",Biotechnology,CN,"45.643,52 USD",10.077
600325,Zhuhai Huafa Properties Co. Ltd. Class A,"0,0016%",Real Estate Holding and Development,CN,"45.056,72 USD",45.800
688082,ACM Research Shanghai Inc. Class A,"0,0016%",Production Technology Equipment,CN,"44.990,33 USD",4.307
600606,Greenland Holdings Corp. Ltd. Class A,"0,0016%",Real Estate Holding and Development,CN,"44.827,50 USD",173.300
000031,Grandjoy Holdings Group Co. Ltd. Class A,"0,0016%",Real Estate Holding and Development,CN,"44.709,53 USD",120.798
323,Maanshan Iron & Steel Co. Ltd. Class H,"0,0016%",Iron and Steel,CN,"44.543,58 USD",288.000
002472,Zhejiang Shuanghuan Driveline Co. Ltd. Class A,"0,0016%",Auto Parts,CN,"44.290,76 USD",14.100
688005,Ningbo Ronbay New Energy Technology Co. Ltd. Class A,"0,0016%",Electrical Components,CN,"44.234,54 USD",11.163
600399,Fushun Special Steel Co. Ltd. Class A,"0,0016%",Iron and Steel,CN,"44.104,32 USD",50.800
002407,Do-Fluoride New Materials Co. Ltd. Class A,"0,0016%",Specialty Chemicals,CN,"44.032,11 USD",24.080
002399,Shenzhen Hepalink Pharmaceutical Group Co. Ltd. Class A,"0,0015%",Pharmaceuticals,CN,"43.671,87 USD",31.900
600787,CMST Development Co. Ltd. Class A,"0,0015%",Transportation Services,CN,"43.463,70 USD",60.400
2227,Yulon Nissan Motor Co. Ltd.,"0,0015%",Automobiles,TW,"43.372,23 USD",10.000
000559,Wanxiang Qianchao Co. Ltd. Class A,"0,0015%",Auto Parts,CN,"42.985,99 USD",61.500
603456,Zhejiang Jiuzhou Pharmaceutical Co. Ltd. Class A,"0,0015%",Pharmaceuticals,CN,"42.978,14 USD",20.700
601811,Xinhua Winshare Publishing and Media Co. Ltd. Class A,"0,0015%",Specialty Retailers,CN,"42.807,26 USD",20.700
000685,Zhongshan Public Utilities Group Co. Ltd. Class A,"0,0015%",Water,CN,"42.712,32 USD",40.900
688297,AVIC Chengdu UAS Co. Ltd. Class A,"0,0015%",Aerospace,CN,"42.712,05 USD",8.814
OZKGY.E,Ozak Gayrimenkul Yatirim Ortakligi,"0,0015%",Diversified REITs,TR,"42.688,69 USD",160.440
002701,ORG Technology Co. Ltd. Class A,"0,0015%",Containers and Packaging,CN,"42.597,98 USD",68.800
POLHO.E,Polisan Holding AS,"0,0015%",Specialty Chemicals,TR,"42.444,26 USD",104.279
600612,Lao Feng Xiang Co. Ltd. Class A,"0,0015%",Luxury Items,CN,"42.427,51 USD",4.100
000401,Tangshan Jidong Cement Co. Ltd. Class A,"0,0015%",Cement,CN,"42.279,60 USD",65.800
000778,Xinxing Ductile Iron Pipes Co. Ltd. Class A,"0,0015%",Iron and Steel,CN,"42.214,38 USD",83.600
000690,Guangdong Baolihua New Energy Stock Co. Ltd. Class A,"0,0015%",Alternative Electricity,CN,"42.104,86 USD",58.400
300133,Zhejiang Huace Film & Television Co. Ltd. Class A,"0,0015%",Entertainment,CN,"42.065,51 USD",43.000
002268,CETC Cyberspace Security Technology Co. Ltd. Class A,"0,0015%",Security Services,CN,"41.720,71 USD",18.999
000902,Yonfer Agricultural Technology Co. Ltd. Class A,"0,0015%",Fertilizers,CN,"41.571,85 USD",24.705
688063,Pylon Technologies Co. Ltd. Class A,"0,0015%",Electrical Components,CN,"41.437,81 USD",4.785
600859,Wangfujing Group Co. Ltd. Class A,"0,0015%",Diversified Retailers,CN,"41.346,46 USD",22.800
600271,Aisino Corp. Class A,"0,0015%",Transaction Processing Services,CN,"41.321,42 USD",37.400
002120,Yunda Holding Co. Ltd. Class A,"0,0015%",Delivery Services,CN,"41.306,70 USD",33.808
600633,Zhejiang Daily Digital Culture Group Co. Ltd. Class A,"0,0015%",Electronic Entertainment,CN,"41.173,65 USD",31.700
300773,Lakala Payment Co. Ltd. Class A,"0,0015%",Transaction Processing Services,CN,"41.108,70 USD",21.100
1528,Red Star Macalline Group Corp. Ltd. Class H,"0,0015%",Real Estate Holding and Development,CN,"41.059,19 USD",209.948
600639,Shanghai Jinqiao Export Processing Zone Development Co. Ltd. Class A,"0,0014%",Real Estate Holding and Development,CN,"40.909,75 USD",26.500
000547,Addsino Co. Ltd. Class A,"0,0014%",Defense,CN,"40.758,81 USD",41.900
301029,Dongguan Yiheda Automation Co. Ltd. Class A,"0,0014%",Machinery: Industrial,CN,"40.726,81 USD",13.080
601375,Central China Securities Co. Ltd. Class A,"0,0014%",Investment Services,CN,"40.468,08 USD",81.700
000998,Yuan Longping High-tech Agriculture Co. Ltd. Class A,"0,0014%","Farming, Fishing, Ranching and Plantatio",CN,"40.220,42 USD",26.100
002705,Guangdong Xinbao Electrical Appliances Holdings Co. Ltd. Class A,"0,0014%",Household Appliance,CN,"39.991,19 USD",18.200
300454,Sangfor Technologies Inc. Class A,"0,0014%",Computer Services,CN,"39.925,29 USD",5.300
600688,Sinopec Shanghai Petrochemical Co. Ltd. Class A,"0,0014%",Oil Refining and Marketing,CN,"39.721,79 USD",104.600
300182,Beijing Jetsen Technology Co. Ltd. Class A,"0,0014%",Radio and TV Broadcasters,CN,"39.687,95 USD",64.100
300212,Beijing E-Hualu Information Technology Co. Ltd. Class A,"0,0014%",Computer Services,CN,"39.453,77 USD",15.400
603185,Hoyuan Green Energy Co. Ltd. Class A,"0,0014%",Production Technology Equipment,CN,"39.405,34 USD",13.554
002123,Montnets Cloud Technology Group Co. Ltd. Class A,"0,0014%",Telecommunications Services,CN,"39.278,20 USD",35.200
300357,Zhejiang Wolwo Bio-Pharmaceutical Co. Ltd. Class A,"0,0014%",Biotechnology,CN,"38.739,12 USD",11.900
300618,Nanjing Hanrui Cobalt Co. Ltd. Class A,"0,0014%",Nonferrous Metals,CN,"38.528,88 USD",9.400
688220,ASR Microelectronics Co. Ltd. Class A,"0,0014%",Semiconductors,CN,"38.409,12 USD",7.156
003035,China Southern Power Grid Energy Efficiency&Clean Energy Co. Ltd. Class A,"0,0014%",Renewable Energy Equipment,CN,"38.402,85 USD",56.500
603355,KingClean Electric Co. Ltd. Class A,"0,0014%",Household Equipment and Products,CN,"38.234,72 USD",10.400
OYYAT.E,Oyak Yatirim Menkul Degerler AS,"0,0014%",Investment Services,TR,"38.221,80 USD",26.227
BDMN,Bank Danamon Indonesia Tbk PT,"0,0014%",Banks,ID,"38.209,97 USD",241.600
603444,G-bits Network Technology Xiamen Co. Ltd. Class A,"0,0014%",Electronic Entertainment,CN,"38.181,33 USD",1.500
688331,Remegen Co. Ltd. Class A,"0,0013%",Biotechnology,CN,"38.114,56 USD",6.130
600299,Bluestar Adisseo Co. Class A,"0,0013%",Chemicals: Diversified,CN,"38.003,84 USD",27.900
300458,All Winner Technology Co. Ltd. Class A,"0,0013%",Semiconductors,CN,"37.971,51 USD",13.300
300363,Porton Pharma Solutions Ltd. Class A,"0,0013%",Pharmaceuticals,CN,"37.747,92 USD",18.600
002497,Sichuan Yahua Industrial Group Co. Ltd. Class A,"0,0013%",Specialty Chemicals,CN,"37.670,73 USD",26.100
002203,Zhejiang Hailiang Co. Ltd. Class A,"0,0013%",Nonferrous Metals,CN,"37.348,08 USD",31.600
001914,China Merchants Property Operation & Service Co. Ltd. Class A,"0,0013%",Real Estate Services,CN,"37.174,17 USD",23.700
002390,Guizhou Xinbang Pharmaceutical Co. Ltd. Class A,"0,0013%",Pharmaceuticals,CN,"37.063,82 USD",73.400
300672,Goke Microelectronics Co. Ltd. Class A,"0,0013%",Semiconductors,CN,"36.947,83 USD",4.300
002038,Beijing SL Pharmaceutical Co. Ltd. Class A,"0,0013%",Biotechnology,CN,"36.909,44 USD",33.200
000519,North Industries Group Red Arrow Co. Ltd. Class A,"0,0013%",Defense,CN,"36.874,22 USD",20.000
6127,Joinn Laboratories China Co. Ltd.,"0,0013%",Biotechnology,CN,"36.864,89 USD",34.131
002518,Shenzhen Kstar Science And Technology Co. Ltd. Class A,"0,0013%",Electrical Components,CN,"36.850,56 USD",13.200
002237,Shandong Humon Smelting Co. Ltd. Class A,"0,0013%",Gold Mining,CN,"36.834,87 USD",21.400
601311,Camel Group Co. Ltd. Class A,"0,0013%",Auto Parts,CN,"36.142,32 USD",30.940
BLA-R,Bangkok Life Assurance PCL,"0,0013%",Life Insurance,TH,"36.051,92 USD",64.700
300748,JL Mag Rare-Earth Co. Ltd. Class A,"0,0013%",Electrical Components,CN,"35.554,23 USD",17.920
300682,Longshine Technology Group Co. Ltd. Class A,"0,0013%",Software,CN,"35.531,34 USD",24.000
600597,Bright Dairy & Food Co. Ltd. Class A,"0,0012%",Food Products,CN,"35.306,79 USD",29.700
CANTE.E,Can2 Termik AS,"0,0012%",Conventional Electricity,TR,"34.909,75 USD",67.492
688521,Verisilicon Microelectronics Shanghai Co. Ltd.,"0,0012%",Semiconductors,CN,"34.773,09 USD",7.930
002131,Leo Group Co. Ltd. Class A,"0,0012%",Media Agencies,CN,"34.749,83 USD",143.500
000758,China Nonferrous Metal Industry's Foreign Engineering and Construction Co. Ltd. Class A,"0,0012%",Nonferrous Metals,CN,"34.703,73 USD",47.500
300257,Kaishan Group Co. Ltd. Class A,"0,0012%",Machinery: Industrial,CN,"34.634,66 USD",21.100
