Ticker,Nome delle partecipazioni,% del valore di mercato,Settore,Regione,Valore di mercato,Azioni
1717,Eternal Materials Co. Ltd.,"0,0005%",Chemicals: Diversified,TW,"138.475,36 USD",144.237
8086,Nipro Corp.,"0,0005%",Medical Equipment,JP,"137.681,12 USD",17.800
ILCO,Israel Corp. Ltd.,"0,0005%",Chemicals: Diversified,IL,"137.612,24 USD",589
688599,Trina Solar Co. Ltd. Class A,"0,0005%",Renewable Energy Equipment,CN,"137.434,37 USD",45.259
002790,AMOREPACIFIC Group,"0,0005%",Cosmetics,KR,"137.164,60 USD",4.965
139130,DGB Financial Group Inc.,"0,0005%",Banks,KR,"137.149,83 USD",23.045
1810,Seera Group Holding,"0,0005%",Travel and Tourism,SA,"136.189,99 USD",21.337
302440,SK Bioscience Co. Ltd.,"0,0005%",Pharmaceuticals,KR,"135.957,31 USD",3.641
DMC,DMCI Holdings Inc.,"0,0005%",Diversified Industrials,PH,"135.145,93 USD",664.600
MTC-F,Muangthai Capital PCL,"0,0005%",Consumer Lending,TH,"135.108,73 USD",111.700
6807,Japan Aviation Electronics Industry Ltd.,"0,0005%",Electronic Components,JP,"135.030,07 USD",8.700
042670,HD Hyundai Infracore Co. Ltd.,"0,0005%",Machinery: Construction and Handling,KR,"135.019,87 USD",22.496
14,Hysan Development Co. Ltd.,"0,0005%",Real Estate Holding and Development,HK,"134.558,72 USD",87.000
1772,Ganfeng Lithium Co. Ltd. Class H,"0,0005%",Electrical Components,CN,"134.533,42 USD",48.840
601098,China South Publishing & Media Group Co. Ltd. Class A,"0,0005%",Publishing,CN,"134.480,01 USD",75.300
7458,Daiichikosho Co. Ltd.,"0,0005%",Consumer Electronics,JP,"133.827,99 USD",12.800
600015,Huaxia Bank Co. Ltd. Class A,"0,0005%",Banks,CN,"133.193,68 USD",140.500
TBIG,PT Tower Bersama Infrastructure Tbk,"0,0005%",Telecommunications Equipment,ID,"133.159,88 USD",1.222.513
KPG,Kiwi Property Group Ltd.,"0,0005%",Retail REITs,NZ,"132.967,51 USD",263.925
002252,Shanghai RAAS Blood Products Co. Ltd. Class A,"0,0005%",Biotechnology,CN,"132.857,27 USD",136.000
9696,Tianqi Lithium Corp.,"0,0005%",Specialty Chemicals,CN,"132.505,90 USD",35.200
112040,Wemade Co. Ltd.,"0,0005%",Electronic Entertainment,KR,"132.490,12 USD",4.296
2380,Rabigh Refining & Petrochemical Co.,"0,0005%",Oil Refining and Marketing,SA,"132.397,69 USD",72.600
1385,Shanghai Fudan Microelectronics Group Co. Ltd. Class H,"0,0005%",Semiconductors,CN,"132.334,61 USD",87.000
1055,China Southern Airlines Co. Ltd. Class H,"0,0005%",Airlines,CN,"132.112,20 USD",324.000
600872,Jonjee Hi-Tech Industrial And Commercial Holding Co. Ltd. Class A,"0,0005%",Food Products,CN,"131.955,50 USD",36.300
SHB B,Svenska Handelsbanken AB Class B,"0,0005%",Banks,SE,"131.896,97 USD",11.436
467,United Energy Group Ltd.,"0,0005%",Oil: Crude Producers,BM,"131.871,90 USD",1.612.000
3900,Greentown China Holdings Ltd.,"0,0005%",Real Estate Holding and Development,KY,"131.663,55 USD",135.000
8273,Izumi Co. Ltd.,"0,0005%",Diversified Retailers,JP,"130.893,12 USD",6.100
7205,Hino Motors Ltd.,"0,0005%",Commercial Vehicles and Parts,JP,"130.122,37 USD",46.600
ARCLK.E,Arcelik AS,"0,0005%",Household Appliance,TR,"129.141,81 USD",22.981
002050,Zhejiang Sanhua Intelligent Controls Co. Ltd. Class A,"0,0005%",Electronic Equipment: Control and Filter,CN,"128.644,30 USD",40.616
688012,Advanced Micro-Fabrication Equipment Inc. China Class A,"0,0005%",Production Technology Equipment,CN,"127.662,17 USD",7.151
251270,Netmarble Corp.,"0,0005%",Electronic Entertainment,KR,"127.526,34 USD",2.933
6755,Fujitsu General Ltd.,"0,0005%",Building: Climate Control,JP,"127.505,49 USD",9.300
601699,Shanxi Lu'an Environmental Energy Development Co. Ltd. Class A,"0,0005%",Coal,CN,"127.318,43 USD",40.800
293,Cathay Pacific Airways Ltd.,"0,0005%",Airlines,HK,"127.241,34 USD",121.545
601866,COSCO SHIPPING Development Co. Ltd. Class A,"0,0005%",Marine Transportation,CN,"127.108,47 USD",347.300
002603,Shijiazhuang Yiling Pharmaceutical Co. Ltd. Class A,"0,0005%",Pharmaceuticals,CN,"126.431,25 USD",50.600
293490,Kakao Games Corp.,"0,0005%",Electronic Entertainment,KR,"126.121,59 USD",8.179
200625,Chongqing Changan Automobile Co. Ltd. Class B,"0,0005%",Automobiles,CN,"125.837,49 USD",260.442
300014,Eve Energy Co. Ltd. Class A,"0,0005%",Electrical Components,CN,"125.540,74 USD",23.288
002038,Beijing SL Pharmaceutical Co. Ltd. Class A,"0,0005%",Biotechnology,CN,"125.069,66 USD",112.500
SMGR,Semen Indonesia Persero Tbk PT,"0,0005%",Cement,ID,"124.888,52 USD",581.501
375500,DL E&C Co. Ltd.,"0,0005%",Construction,KR,"123.716,73 USD",5.038
GVYM,Gav-Yam Lands Corp. Ltd.,"0,0005%",Real Estate Holding and Development,IL,"123.672,71 USD","18.455,66"
600010,Inner Mongolia BaoTou Steel Union Co. Ltd. Class A,"0,0005%",Iron and Steel,CN,"123.171,18 USD",581.300
688180,Shanghai Junshi Biosciences Co. Ltd. Class A,"0,0005%",Biotechnology,CN,"123.046,11 USD",33.307
600111,China Northern Rare Earth Group High-Tech Co. Ltd. Class A,"0,0005%",General Mining,CN,"122.741,63 USD",47.200
601229,Bank of Shanghai Co. Ltd. Class A,"0,0005%",Banks,CN,"122.609,68 USD",114.100
ABMB,Alliance Bank Malaysia Bhd.,"0,0005%",Banks,MY,"122.258,13 USD",148.700
7730,Mani Inc.,"0,0005%",Medical Supplies,JP,"121.313,44 USD",10.200
7947,FP Corp.,"0,0005%",Containers and Packaging,JP,"121.235,16 USD",7.800
600160,Zhejiang Juhua Co. Ltd. Class A,"0,0005%",Chemicals: Diversified,CN,"121.060,27 USD",37.000
4812,Dentsu Soken Inc.,"0,0005%",Computer Services,JP,"121.021,99 USD",3.700
3116,Toyota Boshoku Corp.,"0,0005%",Auto Parts,JP,"120.951,99 USD",8.300
4220,Emaar Economic City,"0,0005%",Real Estate Holding and Development,SA,"120.743,15 USD",67.492
2186,Luye Pharma Group Ltd.,"0,0005%",Pharmaceuticals,BM,"120.582,61 USD",352.000
345,Vitasoy International Holdings Ltd.,"0,0005%",Soft Drinks,HK,"120.521,26 USD",142.000
1951,Jinxin Fertility Group Ltd.,"0,0005%",Health Care Facilities,KY,"120.408,78 USD",300.000
000060,Shenzhen Zhongjin Lingnan Nonfemet Co. Ltd. Class A,"0,0005%",Nonferrous Metals,CN,"119.444,82 USD",185.100
SGR,Star Entertainment Grp Ltd.,"0,0005%",Casinos and Gambling,AU,"119.160,43 USD",398.167
TUYA,Tuya Inc. ADR,"0,0005%",Software,KY,"118.978,00 USD",58.900
011210,Hyundai Wia Corp.,"0,0005%",Auto Parts,KR,"118.464,48 USD",2.950
600089,TBEA Co. Ltd. Class A,"0,0005%",Electrical Components,CN,"118.223,54 USD",57.590
3030,Saudi Cement Co.,"0,0005%",Cement,SA,"117.855,76 USD",9.856
SCC,Semirara Mining & Power Corp.,"0,0004%",Coal,PH,"117.653,62 USD",203.100
605117,Ningbo Deye Technology Co. Ltd. Class A,"0,0004%",Building: Climate Control,CN,"117.055,29 USD",12.600
603501,Will Semiconductor Co. Ltd. Shanghai Class A,"0,0004%",Semiconductors,CN,"117.020,80 USD",9.045
900925,Shanghai Mechanical and Electrical Industry Co. Ltd. Class B,"0,0004%",Machinery: Industrial,CN,"116.354,80 USD",120.700
2296,Itoham Yonekyu Holdings Inc.,"0,0004%",Food Products,JP,"116.058,42 USD",4.400
BRKM5,Braskem SA Preference Shares,"0,0004%",Specialty Chemicals,BR,"115.790,98 USD",32.200
600795,GD Power Development Co. Ltd. Class A,"0,0004%",Conventional Electricity,CN,"114.892,78 USD",155.500
OSP-F,Osotspa PCL,"0,0004%",Soft Drinks,TH,"114.464,80 USD",184.700
002926,Huaxi Securities Co. Ltd. Class A,"0,0004%",Investment Services,CN,"113.968,18 USD",118.500
3050,Southern Province Cement Co.,"0,0004%",Cement,SA,"113.918,74 USD",11.394
000708,Citic Pacific Special Steel Group Co. Ltd. Class A,"0,0004%",Iron and Steel,CN,"113.798,65 USD",54.810
ARPT,Airport City Ltd.,"0,0004%",Real Estate Holding and Development,IL,"113.790,10 USD",7.683
8283,PALTAC Corp.,"0,0004%",Personal Products,JP,"112.818,73 USD",4.300
9090,AZ-COM MARUWA Holdings Inc.,"0,0004%",Transportation Services,JP,"112.451,56 USD",14.800
002736,Guosen Securities Co. Ltd. Class A,"0,0004%",Investment Services,CN,"112.304,29 USD",91.300
3040,Qassim Cement Co.,"0,0004%",Cement,SA,"112.194,02 USD",7.293
900932,Shanghai Lujiazui Finance & Trade Zone Development Co. Ltd. Class B,"0,0004%",Real Estate Holding and Development,CN,"111.304,30 USD",287.608
2175,SMS Co. Ltd.,"0,0004%",Business Training and Employment Agencie,JP,"111.164,85 USD",9.000
STRS,Strauss Group Ltd.,"0,0004%",Food Products,IL,"110.866,09 USD",6.776
9917,Taiwan Secom Co. Ltd.,"0,0004%",Electronic Equipment: Control and Filter,TW,"110.560,60 USD",29.000
PTBA,Bukit Asam Tbk PT,"0,0004%",Coal,ID,"110.448,74 USD",720.800
000581,Weifu High-Technology Group Co. Ltd. Class A,"0,0004%",Auto Parts,CN,"110.380,51 USD",43.600
600325,Zhuhai Huafa Properties Co. Ltd. Class A,"0,0004%",Real Estate Holding and Development,CN,"110.280,75 USD",112.100
012750,S-1 Corp.,"0,0004%",Security Services,KR,"109.739,92 USD",2.389
006360,GS Engineering & Construction Corp.,"0,0004%",Construction,KR,"109.695,34 USD",10.132
200,Melco International Development Ltd.,"0,0004%",Casinos and Gambling,HK,"109.446,72 USD",139.000
363,Shanghai Industrial Holdings Ltd.,"0,0004%",Real Estate Holding and Development,HK,"108.802,50 USD",76.000
754,Hopson Development Holdings Ltd.,"0,0004%",Real Estate Holding and Development,BM,"108.656,01 USD",224.882
6049,Poly Property Services Co. Ltd.,"0,0004%",Real Estate Services,CN,"108.342,33 USD",26.000
Z25,Yanlord Land Group Ltd.,"0,0004%",Real Estate Holding and Development,SG,"107.913,00 USD",317.100
694,Beijing Capital International Airport Co. Ltd. Class H,"0,0004%",Transportation Services,CN,"107.716,00 USD",318.000
4686,Justsystems Corp.,"0,0004%",Software,JP,"107.524,90 USD",6.100
WHIRLPOOL,Whirlpool of India Ltd.,"0,0004%",Household Appliance,IN,"107.347,56 USD",5.981
10,Hang Lung Group Ltd.,"0,0004%",Real Estate Holding and Development,HK,"106.511,92 USD",96.000
600584,JCET Group Co. Ltd. Class A,"0,0004%",Semiconductors,CN,"106.124,70 USD",29.700
600600,Tsingtao Brewery Co. Ltd. Class A,"0,0004%",Brewers,CN,"105.743,30 USD",9.900
BLOOM,Bloomberry Resorts Corp.,"0,0004%",Casinos and Gambling,PH,"105.221,12 USD",580.900
601100,Jiangsu Hengli Hydraulic Co. Ltd. Class A,"0,0004%",Machinery: Industrial,CN,"105.084,80 USD",15.392
200012,CSG Holding Co. Ltd. Class B,"0,0004%",Glass,CN,"105.017,68 USD",310.034
1313,China Resources Building Materials Technology Holdings Ltd.,"0,0004%",Cement,KY,"104.865,56 USD",586.000
285130,SK Chemicals Co. Ltd.,"0,0004%",Chemicals and Synthetic Fibers,KR,"104.470,33 USD",2.724
601567,Ningbo Sanxing Medical Electric Co. Ltd. Class A,"0,0004%",Electronic Equipment: Gauges and Meters,CN,"103.761,58 USD",22.200
028670,Pan Ocean Co. Ltd.,"0,0004%",Marine Transportation,KR,"103.667,62 USD",33.341
AALI,Astra Agro Lestari Tbk PT,"0,0004%","Farming, Fishing, Ranching and Plantatio",ID,"103.255,38 USD",285.600
S08,Singapore Post Ltd.,"0,0004%",Delivery Services,SG,"103.169,34 USD",284.600
NAM-INDIA,Nippon Life India Asset Management Ltd.,"0,0004%",Asset Managers and Custodians,IN,"102.978,88 USD",14.367
4927,Pola Orbis Holdings Inc.,"0,0004%",Cosmetics,JP,"101.473,16 USD",11.900
001979,China Merchants Shekou Industrial Zone Holdings Co. Ltd. Class A,"0,0004%",Real Estate Holding and Development,CN,"101.174,33 USD",76.200
817,China Jinmao Holdings Group Ltd.,"0,0004%",Real Estate Holding and Development,HK,"100.721,56 USD",1.142.000
NLOP,NET Lease Office Properties,"0,0004%",Diversified REITs,US,"100.277,76 USD",4.224
002459,JA Solar Technology Co. Ltd. Class A,"0,0004%",Renewable Energy Equipment,CN,"100.174,27 USD",48.216
GPSC-F,Global Power Synergy PCL,"0,0004%",Conventional Electricity,TH,"98.829,03 USD",77.360
1618,Metallurgical Corp. of China Ltd. Class H,"0,0004%",Engineering and Contracting Services,CN,"98.653,39 USD",454.000
69,Shangri-La Asia Ltd.,"0,0004%",Hotels and Motels,BM,"98.423,31 USD",140.000
601818,China Everbright Bank Co. Ltd. Class A,"0,0004%",Banks,CN,"98.341,90 USD",220.600
KOZAL.E,Koza Altin Isletmeleri AS,"0,0004%",Gold Mining,TR,"98.085,13 USD",151.305
YAGOY,Yageo Corp. GDR,"0,0004%",Electronic Components,TW,"97.581,34 USD",955
300999,Yihai Kerry Arawana Holdings Co. Ltd. Class A,"0,0004%",Fruit and Grain Processing,CN,"97.259,89 USD",23.500
002049,Unigroup Guoxin Microelectronics Co. Ltd. Class A,"0,0004%",Semiconductors,CN,"97.033,01 USD",12.739
NS8U,Hutchison Port Holdings Trust,"0,0004%",Transportation Services,SG,"96.943,20 USD",781.800
000998,Yuan Longping High-tech Agriculture Co. Ltd. Class A,"0,0004%","Farming, Fishing, Ranching and Plantatio",CN,"96.775,57 USD",62.800
3347,Hangzhou Tigermed Consulting Co. Ltd.,"0,0004%",Health Care Services,CN,"96.302,73 USD",22.900
036460,Korea Gas Corp.,"0,0004%",Gas Distribution,KR,"96.165,83 USD",4.468
SNT,Santam Ltd.,"0,0004%",Property and Casualty Insurance,ZA,"95.958,30 USD",6.049
ELTR,Electra Ltd./Israel,"0,0004%",Construction,IL,"95.082,39 USD",269
600426,Shandong Hualu Hengsheng Chemical Co. Ltd. Class A,"0,0004%",Chemicals: Diversified,CN,"94.989,91 USD",24.030
601618,Metallurgical Corp. of China Ltd. Class A,"0,0004%",Engineering and Contracting Services,CN,"94.418,65 USD",210.500
2607,Fuji Oil Holdings Inc.,"0,0004%",Food Products,JP,"94.365,08 USD",6.000
002241,GoerTek Inc. Class A,"0,0004%",Electrical Components,CN,"94.134,11 USD",39.800
002027,Focus Media Information Technology Co. Ltd. Class A,"0,0004%",Media Agencies,CN,"94.123,65 USD",107.900
018880,Hanon Systems,"0,0004%",Auto Parts,KR,"94.030,45 USD",25.986
300223,Ingenic Semiconductor Co. Ltd. Class A,"0,0004%",Semiconductors,CN,"93.722,99 USD",11.700
JSMR,Jasa Marga Persero Tbk PT,"0,0004%",Transportation Services,ID,"93.572,40 USD",318.107
002429,Shenzhen MTC Co. Ltd. Class A,"0,0004%",Consumer Electronics,CN,"93.102,59 USD",136.700
WB,Weibo Corp. ADR,"0,0004%",Consumer Digital Services,KY,"93.075,45 USD",10.517
000120,CJ Logistics Corp.,"0,0004%",Transportation Services,KR,"93.023,29 USD",1.242
4321,Arabian Centres Co.,"0,0004%",Real Estate Holding and Development,SA,"92.587,23 USD",16.874
000100,TCL Technology Group Corp. Class A,"0,0004%",Semiconductors,CN,"92.308,01 USD",156.750
SUNTV,Sun TV Network Ltd.,"0,0004%",Radio and TV Broadcasters,IN,"91.942,52 USD",11.691
NEOE3,Neoenergia SA,"0,0004%",Alternative Electricity,BR,"91.697,82 USD",25.500
DANA,Dana Gas PJSC,"0,0003%",Integrated Oil and Gas,AE,"91.257,99 USD",544.148
VC2,Olam Group Ltd.,"0,0003%",Food Products,SG,"91.253,98 USD",108.200
601607,Shanghai Pharmaceuticals Holding Co. Ltd. Class A,"0,0003%",Pharmaceuticals,CN,"91.200,41 USD",36.500
MDIA3,M Dias Branco SA,"0,0003%",Food Products,BR,"90.664,69 USD",15.200
1508,China Reinsurance Group Corp. Class H,"0,0003%",Reinsurance,CN,"89.834,92 USD",1.233.000
069960,Hyundai Department Store Co. Ltd.,"0,0003%",Diversified Retailers,KR,"88.753,57 USD",2.475
AURE3,Auren Energia SA,"0,0003%",Alternative Electricity,BR,"88.748,35 USD",39.066
EXCL,XL Axiata Tbk PT,"0,0003%",Telecommunications Services,ID,"88.737,97 USD",624.239
HLFG,Hong Leong Financial Group Bhd.,"0,0003%",Banks,MY,"88.683,35 USD",24.526
051600,KEPCO Plant Service & Engineering Co. Ltd.,"0,0003%",Industrial Suppliers,KR,"88.437,69 USD",3.296
603986,GigaDevice Semiconductor Inc. Class A,"0,0003%",Semiconductors,CN,"88.233,51 USD",7.716
SAWAD-F,Srisawad Corp. PCL,"0,0003%",Consumer Lending,TH,"88.222,75 USD",78.210
D01,DFI Retail Group Holdings Ltd.,"0,0003%",Food Retailers and Wholesalers,BM,"87.952,00 USD",47.800
300628,Yealink Network Technology Corp. Ltd. Class A,"0,0003%",Telecommunications Equipment,CN,"87.877,57 USD",17.220
9010,Fuji Kyuko Co. Ltd.,"0,0003%",Recreational Services,JP,"87.196,54 USD",4.500
179,Johnson Electric Holdings Ltd.,"0,0003%",Electrical Components,BM,"87.038,16 USD",57.125
3MINDIA,3M India Ltd.,"0,0003%",Diversified Industrials,IN,"86.790,90 USD",217
300033,Hithink RoyalFlush Information Network Co. Ltd. Class A,"0,0003%",Consumer Digital Services,CN,"86.669,56 USD",5.400
2678,ASKUL Corp.,"0,0003%",Diversified Retailers,JP,"86.252,82 USD",6.100
525,Guangshen Railway Co. Ltd. Class H,"0,0003%",Railroads,CN,"86.218,82 USD",308.000
ASM,AL Seer Marine Supplies & Equipment Co. LLC,"0,0003%",Marine Transportation,AE,"86.095,23 USD",73.886
096530,Seegene Inc.,"0,0003%",Biotechnology,KR,"85.971,76 USD",5.628
EKHOA,Egypt Kuwait Holding Co. SAE,"0,0003%",Diversified Financial Services,EG,"85.965,30 USD",130.452
601669,Power Construction Corp. of China Ltd. Class A,"0,0003%",Engineering and Contracting Services,CN,"85.388,59 USD",116.000
OGDC,Oil & Gas Development Co. Ltd.,"0,0003%",Oil: Crude Producers,PK,"85.379,68 USD",177.720
2128,China Lesso Group Holdings Ltd.,"0,0003%",Building Materials: Other,KY,"85.352,18 USD",186.000
YF8,Yangzijiang Financial Holding Ltd.,"0,0003%",Asset Managers and Custodians,SG,"85.187,17 USD",354.300
BJC-F,Berli Jucker PCL,"0,0003%",Diversified Retailers,TH,"84.907,31 USD",140.709
F&N,Fraser & Neave Holdings Bhd.,"0,0003%",Soft Drinks,MY,"84.547,27 USD",12.200
BRIS,Bank Syariah Indonesia Tbk PT,"0,0003%",Banks,ID,"84.500,44 USD",624.151
600256,Guanghui Energy Co. Ltd. Class A,"0,0003%",Oil: Crude Producers,CN,"84.090,15 USD",76.300
282330,BGF retail Co. Ltd.,"0,0003%",Food Retailers and Wholesalers,KR,"84.058,72 USD",999
SMC,San Miguel Corp.,"0,0003%",Diversified Industrials,PH,"83.933,42 USD",47.780
008930,Hanmi Science Co. ltd,"0,0003%",Pharmaceuticals,KR,"83.742,91 USD",3.675
6699,Angelalign Technology Inc.,"0,0003%",Medical Supplies,KY,"83.701,20 USD",10.691
GGRM,Gudang Garam Tbk PT,"0,0003%",Tobacco,ID,"83.660,92 USD",72.700
SPEN,Shapir Engineering and Industry Ltd.,"0,0003%",Engineering and Contracting Services,IL,"83.593,61 USD",16.551
579,Beijing Jingneng Clean Energy Co. Ltd. Class H,"0,0003%",Alternative Electricity,CN,"83.483,42 USD",314.000
300316,Zhejiang Jingsheng Mechanical & Electrical Co. Ltd. Class A,"0,0003%",Production Technology Equipment,CN,"83.448,70 USD",18.900
1083,Towngas Smart Energy Co. Ltd.,"0,0003%",Gas Distribution,KY,"83.059,05 USD",228.000
INCO,Vale Indonesia Tbk PT,"0,0003%",Iron and Steel,ID,"82.884,31 USD",271.000
DHG,Domain Holdings Australia Ltd.,"0,0003%",Media Agencies,AU,"82.797,68 USD",41.778
FTAL,Fattal Holdings 1998 Ltd.,"0,0003%",Hotels and Motels,IL,"82.733,89 USD",721
300782,Maxscend Microelectronics Co. Ltd. Class A,"0,0003%",Semiconductors,CN,"82.558,45 USD",6.912
300418,Kunlun Tech Co. Ltd. Class A,"0,0003%",Electronic Entertainment,CN,"81.128,93 USD",16.900
002129,TCL Zhonghuan Renewable Energy Technology Co. Ltd. Class A,"0,0003%",Renewable Energy Equipment,CN,"80.769,85 USD",53.125
SRT,Sartorius AG,"0,0003%",Medical Equipment,DE,"80.617,52 USD",382
000210,DL Holdings Co. Ltd.,"0,0003%",Plastics,KR,"80.426,13 USD",2.010
165,China Everbright Ltd.,"0,0003%",Asset Managers and Custodians,HK,"80.246,95 USD",146.000
603799,Zhejiang Huayou Cobalt Co. Ltd. Class A,"0,0003%",Nonferrous Metals,CN,"79.846,45 USD",20.150
BAYERCROP,Bayer CropScience Ltd./India,"0,0003%",Fertilizers,IN,"79.582,45 USD",1.321
300133,Zhejiang Huace Film & Television Co. Ltd. Class A,"0,0003%",Entertainment,CN,"79.533,16 USD",81.300
002601,LB Group Co. Ltd. Class A,"0,0003%",Specialty Chemicals,CN,"79.481,56 USD",27.600
088350,Hanwha Life Insurance Co. Ltd.,"0,0003%",Life Insurance,KR,"79.031,49 USD",39.010
3880,Daio Paper Corp.,"0,0003%",Paper,JP,"78.298,90 USD",13.900
600409,Tangshan Sanyou Chemical Industries Co. Ltd. Class A,"0,0003%",Chemicals: Diversified,CN,"77.431,74 USD",101.400
000807,Yunnan Aluminium Co. Ltd. Class A,"0,0003%",Aluminum,CN,"76.743,79 USD",38.600
CMIN3,CSN Mineracao SA,"0,0003%",Iron and Steel,BR,"76.696,25 USD",81.600
023530,Lotte Shopping Co. Ltd.,"0,0003%",Diversified Retailers,KR,"76.202,30 USD",1.601
3396,Legend Holdings Corp. Class H,"0,0003%",Computer Hardware,CN,"76.152,03 USD",87.100
2314,Lee & Man Paper Manufacturing Ltd.,"0,0003%",Paper,KY,"76.088,89 USD",247.000
000080,Hite Jinro Co. Ltd.,"0,0003%",Distillers and Vintners,KR,"75.795,10 USD",5.221
029780,Samsung Card Co. Ltd.,"0,0003%",Consumer Lending,KR,"75.731,83 USD",2.589
USIM5,Usinas Siderurgicas de Minas Gerais SA Preference Shares,"0,0003%",Iron and Steel,BR,"75.216,78 USD",52.223
007070,GS Retail Co. Ltd.,"0,0003%",Food Retailers and Wholesalers,KR,"74.977,47 USD",5.235
DXCO3,Dexco SA,"0,0003%",Building Materials: Other,BR,"74.425,41 USD",54.329
1434,Formosa Taffeta Co. Ltd.,"0,0003%",Textile Products,TW,"73.840,83 USD",104.000
300896,Imeik Technology Development Co. Ltd. Class A,"0,0003%",Medical Supplies,CN,"73.611,65 USD",2.660
7780,Menicon Co. Ltd.,"0,0003%",Medical Supplies,JP,"72.967,00 USD",8.800
002648,Satellite Chemical Co. Ltd. Class A,"0,0003%",Chemicals: Diversified,CN,"72.757,22 USD",28.991
4928,Noevir Holdings Co. Ltd.,"0,0003%",Cosmetics,JP,"72.563,56 USD",2.100
