Ticker,Nome delle partecipazioni,% del valore di mercato,Settore,Regione,Valore di mercato,Azioni
,ENGIE SA COMMON STOCK,"0,0057%",Multi-Utilities,FR,"310.666,41 USD",18.421
5021,Cosmo Energy Holdings Co. Ltd.,"0,0057%",Oil Refining and Marketing,JP,"309.706,07 USD",6.230
4004,Resonac Holdings Corp.,"0,0057%",Chemicals: Diversified,JP,"309.496,17 USD",14.008
ICL,ICL Group Ltd.,"0,0057%",Chemicals: Diversified,IL,"308.679,41 USD",66.342
JMAT,Johnson Matthey plc,"0,0057%",Chemicals: Diversified,GB,"308.614,81 USD",13.788
003490,Korean Air Lines Co. Ltd.,"0,0057%",Airlines,KR,"308.559,82 USD",20.490
GFS,GLOBALFOUNDRIES Inc.,"0,0057%",Semiconductors,KY,"308.406,00 USD",6.294
ENG,Enagas SA,"0,0057%",Pipelines,ES,"307.818,31 USD",20.067
6113,Amada Co. Ltd.,"0,0057%",Machinery: Specialty,JP,"307.666,80 USD",27.300
323410,KakaoBank Corp.,"0,0057%",Banks,KR,"307.503,34 USD",19.135
9064,Yamato Holdings Co. Ltd.,"0,0057%",Delivery Services,JP,"307.318,72 USD",26.800
IAG,International Consolidated Airlines Group SA (London Shares),"0,0057%",Airlines,ES,"307.236,69 USD",140.788
87,Swire Pacific Ltd. Class B,"0,0057%",Soft Drinks,HK,"306.927,34 USD",230.000
1308,SITC International Holdings Co. Ltd.,"0,0056%",Marine Transportation,KY,"301.661,05 USD",118.000
A2A,A2A Spa,"0,0055%",Conventional Electricity,IT,"300.816,49 USD",143.648
7453,Ryohin Keikaku Co. Ltd.,"0,0055%",Diversified Retailers,JP,"300.739,76 USD",18.300
IPL,Incitec Pivot Ltd.,"0,0055%",Chemicals: Diversified,AU,"300.733,09 USD",152.769
4732,USS Co. Ltd.,"0,0055%",Consumer Services: Misc.,JP,"299.998,41 USD",38.500
8972,KDX Realty Investment Corp.,"0,0055%",Office REITs,JP,"299.828,18 USD",311
3281,GLP J-Reit,"0,0055%",Industrial REITs,JP,"299.790,00 USD",361
NTGY,Naturgy Energy Group SA,"0,0055%",Gas Distribution,ES,"299.059,09 USD",11.162
GL9,Glanbia plc,"0,0055%",Food Products,IE,"298.930,37 USD",14.639
QAN,Qantas Airways Ltd.,"0,0055%",Airlines,AU,"298.696,88 USD",73.030
5101,Yokohama Rubber Co. Ltd.,"0,0055%",Tires,JP,"298.361,39 USD",11.900
LOTB,Lotus Bakeries NV,"0,0055%",Food Products,BE,"297.280,70 USD",28
7731,Nikon Corp.,"0,0055%",Photography,JP,"296.655,95 USD",28.600
G13,Genting Singapore Ltd.,"0,0055%",Casinos and Gambling,SG,"296.556,19 USD",440.500
SOI,Soitec,"0,0055%",Semiconductors,FR,"296.554,44 USD",2.461
9008,Keio Corp.,"0,0055%",Travel and Tourism,JP,"296.179,96 USD",12.300
ELI,Elia Group SA/NV,"0,0054%",Conventional Electricity,BE,"295.160,96 USD",2.911
8253,Credit Saison Co. Ltd.,"0,0054%",Transaction Processing Services,JP,"294.683,25 USD",13.600
6965,Hamamatsu Photonics KK,"0,0054%",Semiconductors,JP,"294.186,90 USD",10.000
AZJ,Aurizon Holdings Ltd.,"0,0054%",Railroads,AU,"293.536,77 USD",119.939
1808,Haseko Corp.,"0,0054%",Home Construction,JP,"291.090,39 USD",25.800
ATM,a2 Milk Co. Ltd.,"0,0054%",Food Products,NZ,"290.977,56 USD",61.586
3197,Skylark Holdings Co. Ltd.,"0,0053%",Restaurants and Bars,JP,"290.500,05 USD",21.115
3269,Advance Residence Investment Corp.,"0,0053%",Residential REITs,JP,"290.263,77 USD",141
009540,HD Korea Shipbuilding & Offshore Engineering Co. Ltd.,"0,0053%",Marine Transportation,KR,"290.081,25 USD",3.080
AFX,Carl Zeiss Meditec AG,"0,0053%",Medical Equipment,DE,"288.645,46 USD",3.141
005830,DB Insurance Co. Ltd.,"0,0053%",Property and Casualty Insurance,KR,"287.950,60 USD",3.852
011200,HMM Co. Ltd.,"0,0053%",Marine Transportation,KR,"286.741,54 USD",22.056
NWS,News Corp. Class B,"0,0053%",Publishing,US,"285.714,24 USD",10.248
REY,Reply SPA,"0,0052%",Consumer Digital Services,IT,"285.005,61 USD",2.077
8954,Orix JREIT Inc.,"0,0052%",Office REITs,JP,"284.017,95 USD",280
5929,Sanwa Holdings Corp.,"0,0052%",Building Materials: Other,JP,"283.957,17 USD",15.300
4536,Santen Pharmaceutical Co. Ltd.,"0,0052%",Pharmaceuticals,JP,"283.860,13 USD",27.400
BC,Brunello Cucinelli SPA,"0,0052%",Clothing and Accessories,IT,"283.126,05 USD",2.821
,Engie SA,"0,0052%",Multi-Utilities,FR,"282.991,27 USD",16.780
12,Henderson Land Development Co. Ltd.,"0,0052%",Real Estate Holding and Development,HK,"282.700,44 USD",91.015
015760,Korea Electric Power Corp.,"0,0052%",Conventional Electricity,KR,"282.629,41 USD",20.119
CHC,Charter Hall Group,"0,0052%",Diversified REITs,AU,"281.501,60 USD",34.924
AGL,AGL Energy Ltd.,"0,0052%",Multi-Utilities,AU,"280.853,68 USD",41.281
BOQ,Bank of Queensland Ltd.,"0,0052%",Banks,AU,"280.837,30 USD",73.440
8963,Invincible Investment Corp.,"0,0052%",Hotel and Lodging REITs,JP,"280.336,63 USD",645
PIRC,Pirelli & C SPA,"0,0052%",Tires,IT,"280.169,58 USD",42.475
6806,Hirose Electric Co. Ltd.,"0,0051%",Electronic Components,JP,"279.518,92 USD",2.510
EBO,EBOS Group Ltd.,"0,0051%",Medical Supplies,NZ,"279.348,51 USD",13.757
2702,McDonald's Holdings Co. Japan Ltd.,"0,0051%",Restaurants and Bars,JP,"278.672,56 USD",6.800
LATO B,Investment AB Latour Class B,"0,0051%",Diversified Industrials,SE,"278.655,54 USD",10.040
9435,Hikari Tsushin Inc.,"0,0051%",Telecommunications Services,JP,"278.456,20 USD",1.700
7550,Zensho Holdings Co. Ltd.,"0,0051%",Restaurants and Bars,JP,"278.361,39 USD",7.100
TOM,TOMRA Systems ASA,"0,0051%",Machinery: Industrial,NO,"278.262,43 USD",21.206
7167,Mebuki Financial Group Inc.,"0,0051%",Banks,JP,"277.738,01 USD",69.300
4005,Sumitomo Chemical Co. Ltd.,"0,0051%",Chemicals: Diversified,JP,"276.060,84 USD",134.600
LHA,Deutsche Lufthansa AG,"0,0051%",Airlines,DE,"275.871,08 USD",39.570
SALM,Salmar ASA,"0,005%","Farming, Fishing, Ranching and Plantatio",NO,"274.271,27 USD",4.511
MRL,Merlin Properties Socimi SA,"0,005%",Diversified REITs,ES,"272.368,72 USD",22.767
7951,Yamaha Corp.,"0,005%",Recreational Products,JP,"270.266,95 USD",11.900
HIK,Hikma Pharmaceuticals plc,"0,005%",Pharmaceuticals,GB,"269.342,02 USD",10.961
2002,Nisshin Seifun Group Inc.,"0,0049%",Fruit and Grain Processing,JP,"267.980,53 USD",23.900
U96,Sembcorp Industries Ltd.,"0,0049%",Multi-Utilities,SG,"267.736,18 USD",71.100
522,ASMPT Ltd.,"0,0049%",Production Technology Equipment,KY,"266.995,60 USD",22.400
REH,Reece Ltd.,"0,0049%",Building: Climate Control,AU,"265.254,81 USD",15.364
LIGHT,Signify NV,"0,0049%",Building Materials: Other,NL,"265.202,05 USD",9.803
H78,Hongkong Land Holdings Ltd.,"0,0049%",Real Estate Holding and Development,BM,"263.742,00 USD",77.800
WHC,Whitehaven Coal Ltd.,"0,0048%",Coal,AU,"262.622,67 USD",48.994
6856,Horiba Ltd.,"0,0048%",Electronic Equipment: Gauges and Meters,JP,"262.076,43 USD",3.300
LLC,Lendlease Corp. Ltd.,"0,0048%",Construction,AU,"261.770,53 USD",66.042
8359,Hachijuni Bank Ltd.,"0,0048%",Banks,JP,"261.349,07 USD",37.800
000100,Yuhan Corp.,"0,0048%",Pharmaceuticals,KR,"261.177,13 USD",5.256
9202,ANA Holdings Inc.,"0,0048%",Airlines,JP,"260.520,77 USD",13.683
WLN,Worldline SA/France,"0,0048%",Transaction Processing Services,FR,"259.987,63 USD",19.550
GJF,Gjensidige Forsikring ASA,"0,0048%",Full Line Insurance,NO,"258.611,42 USD",14.784
1944,Kinden Corp.,"0,0047%",Engineering and Contracting Services,JP,"257.792,48 USD",12.100
MTS,Metcash Ltd.,"0,0047%",Food Retailers and Wholesalers,AU,"256.299,35 USD",104.440
8088,Iwatani Corp.,"0,0047%",Gas Distribution,JP,"255.328,52 USD",4.400
IGO,IGO Ltd.,"0,0047%",General Mining,AU,"255.009,05 USD",54.856
6302,Sumitomo Heavy Industries Ltd.,"0,0047%",Machinery: Industrial,JP,"254.821,98 USD",9.400
SCHB,Schibsted ASA Class B,"0,0047%",Consumer Digital Services,NO,"253.987,08 USD",9.405
9024,Seibu Holdings Inc.,"0,0047%",Hotels and Motels,JP,"253.377,29 USD",17.034
4186,Tokyo Ohka Kogyo Co. Ltd.,"0,0047%",Specialty Chemicals,JP,"253.078,37 USD",9.700
MCY,Mercury NZ Ltd.,"0,0046%",Alternative Electricity,NZ,"251.582,84 USD",61.299
MLSR,Melisron Ltd.,"0,0046%",Real Estate Holding and Development,IL,"250.987,02 USD",3.805
COV,Covivio SA/France,"0,0046%",Office REITs,FR,"248.613,04 USD",4.791
STJ,St. James's Place plc,"0,0046%",Asset Managers and Custodians,GB,"247.572,87 USD",38.921
000815,Samsung Fire & Marine Insurance Co. Ltd. Preference Shares,"0,0045%",Property and Casualty Insurance,KR,"247.094,72 USD",1.291
ANA,Acciona SA,"0,0045%",Construction,ES,"246.129,08 USD",1.923
7181,Japan Post Insurance Co. Ltd.,"0,0045%",Life Insurance,JP,"246.032,38 USD",12.798
INPST,InPost SA,"0,0045%",Delivery Services,LU,"245.889,15 USD",13.719
3038,Kobe Bussan Co. Ltd.,"0,0045%",Food Retailers and Wholesalers,JP,"245.881,83 USD",11.100
BANB,Bachem Holding AG,"0,0045%",Biotechnology,CH,"244.750,15 USD",2.731
5901,Toyo Seikan Group Holdings Ltd.,"0,0045%",Containers and Packaging,JP,"244.728,12 USD",14.800
4182,Mitsubishi Gas Chemical Co. Inc.,"0,0045%",Chemicals: Diversified,JP,"243.793,95 USD",13.000
GRF,Grifols SA,"0,0045%",Biotechnology,ES,"243.592,40 USD",24.055
5830,Iyogin Holdings Inc.,"0,0045%",Banks,JP,"242.575,33 USD",25.800
9706,Japan Airport Terminal Co. Ltd.,"0,0045%",Transportation Services,JP,"242.243,15 USD",6.900
1803,Shimizu Corp.,"0,0044%",Construction,JP,"240.745,49 USD",43.500
047810,Korea Aerospace Industries Ltd.,"0,0044%",Aerospace,KR,"240.527,39 USD",6.429
NEOEN,Neoen SA,"0,0044%",Alternative Electricity,FR,"240.316,47 USD",5.847
BMED,Banca Mediolanum SPA,"0,0044%",Diversified Financial Services,IT,"240.045,10 USD",20.959
7276,Koito Manufacturing Co. Ltd.,"0,0044%",Auto Parts,JP,"239.998,09 USD",17.000
9513,Electric Power Development Co. Ltd.,"0,0044%",Conventional Electricity,JP,"238.511,57 USD",14.200
Y92,Thai Beverage PCL,"0,0044%",Brewers,TH,"238.216,69 USD",650.500
4922,Kose Corp.,"0,0044%",Cosmetics,JP,"237.793,12 USD",3.600
4,Wharf Holdings Ltd.,"0,0044%",Real Estate Holding and Development,HK,"237.749,81 USD",80.000
868,Xinyi Glass Holdings Ltd.,"0,0044%",Glass,KY,"237.320,33 USD",192.000
BCVN,Banque Cantonale Vaudoise,"0,0044%",Banks,CH,"237.269,41 USD",2.252
AWC,Alumina Ltd.,"0,0044%",Aluminum,AU,"236.426,59 USD",187.600
BZU,Buzzi SPA,"0,0043%",Cement,IT,"236.136,47 USD",5.609
034220,LG Display Co. Ltd.,"0,0043%",Computer Hardware,KR,"235.507,14 USD",32.837
5E2,Seatrium Ltd.,"0,0043%",Marine Transportation,SG,"235.402,77 USD",180.792
VPK,Koninklijke Vopak NV,"0,0043%",Transportation Services,NL,"235.293,83 USD",5.743
ME8U,Mapletree Industrial Trust,"0,0043%",Industrial REITs,SG,"234.755,64 USD",144.236
MAP,Mapfre SA,"0,0043%",Full Line Insurance,ES,"234.473,87 USD",97.731
SWEC B,Sweco AB Class B,"0,0043%",Engineering and Contracting Services,SE,"232.145,72 USD",16.609
161390,Hankook Tire & Technology Co. Ltd.,"0,0042%",Tires,KR,"230.786,14 USD",7.287
8233,Takashimaya Co. Ltd.,"0,0042%",Diversified Retailers,JP,"230.465,18 USD",13.900
024110,Industrial Bank of Korea,"0,0042%",Banks,KR,"229.523,82 USD",23.095
086280,Hyundai Glovis Co. Ltd.,"0,0042%",Delivery Services,KR,"228.304,86 USD",1.761
MFT,Mainfreight Ltd.,"0,0042%",Transportation Services,NZ,"227.861,00 USD",5.371
7013,IHI Corp.,"0,0042%",Diversified Industrials,JP,"226.684,91 USD",8.800
CAMT,Camtek Ltd./Israel,"0,0042%",Semiconductors,IL,"225.489,50 USD",2.078
HER,Hera SPA,"0,0041%",Multi-Utilities,IT,"225.208,86 USD",61.195
OCDO,Ocado Group plc,"0,0041%",Food Retailers and Wholesalers,GB,"223.958,54 USD",47.083
9533,Toho Gas Co. Ltd.,"0,0041%",Gas Distribution,JP,"223.067,87 USD",8.500
3086,J Front Retailing Co. Ltd.,"0,0041%",Diversified Retailers,JP,"222.085,34 USD",22.900
9147,NIPPON EXPRESS HOLDINGS Inc.,"0,0041%",Transportation Services,JP,"221.842,88 USD",4.500
3231,Nomura Real Estate Holdings Inc.,"0,0041%",Real Estate Holding and Development,JP,"221.040,44 USD",8.600
2871,Nichirei Corp.,"0,004%",Food Products,JP,"219.437,46 USD",9.700
FPE3,FUCHS PETROLUB SE Preference Shares,"0,004%",Specialty Chemicals,DE,"218.256,14 USD",4.524
SHB B,Svenska Handelsbanken AB Class B,"0,004%",Banks,SE,"218.236,66 USD",18.922
009830,Hanwha Solutions Corp.,"0,004%",Renewable Energy Equipment,KR,"216.587,16 USD",9.535
M44U,Mapletree Logistics Trust,"0,004%",Industrial REITs,SG,"216.101,14 USD",219.627
JDEP,JDE Peet's NV,"0,004%",Soft Drinks,NL,"216.083,99 USD",9.844
SQ2,Block Inc.,"0,004%",Transaction Processing Services,US,"216.000,73 USD",3.292
TIT,Telecom Italia SPA (Registered),"0,004%",Telecommunications Services,IT,"215.296,16 USD",819.504
7459,MediPal Holdings Corp.,"0,004%",Drug Retailers,JP,"214.802,89 USD",14.600
VOE,voestalpine AG,"0,0039%",Iron and Steel,AT,"214.466,03 USD",7.355
010950,S-Oil Corp.,"0,0039%",Oil Refining and Marketing,KR,"214.271,79 USD",4.350
6305,Hitachi Construction Machinery Co. Ltd.,"0,0039%",Machinery: Construction and Handling,JP,"213.656,18 USD",7.900
3064,MonotaRO Co. Ltd.,"0,0039%",Diversified Retailers,JP,"213.125,46 USD",20.200
RBI,Raiffeisen Bank International AG,"0,0039%",Banks,AT,"212.264,67 USD",11.556
RCO,Remy Cointreau SA,"0,0039%",Distillers and Vintners,FR,"211.162,77 USD",2.275
DKSH,DKSH Holding AG,"0,0039%",Professional Business Support Services,CH,"210.976,00 USD",3.110
N2IU,Mapletree Pan Asia Commercial Trust,"0,0039%",Diversified REITs,SG,"210.872,18 USD",233.636
352820,HYBE Co. Ltd.,"0,0039%",Entertainment,KR,"210.754,40 USD",1.459
IG,Italgas SPA,"0,0039%",Gas Distribution,IT,"210.556,83 USD",39.518
DIA,DiaSorin SPA,"0,0039%",Medical Equipment,IT,"210.414,75 USD",1.959
011070,LG Innotek Co. Ltd.,"0,0039%",Electronic Components,KR,"209.928,14 USD",1.172
ANN,Ansell Ltd.,"0,0039%",Medical Supplies,AU,"209.564,96 USD",12.888
8985,Japan Hotel REIT Investment Corp.,"0,0039%",Hotel and Lodging REITs,JP,"209.502,05 USD",421
042660,Hanwha Ocean Co. Ltd.,"0,0039%",Marine Transportation,KR,"209.490,59 USD",9.766
051900,LG H&H Co. Ltd.,"0,0038%",Personal Products,KR,"208.968,62 USD",693
8804,Tokyo Tatemono Co. Ltd.,"0,0038%",Real Estate Holding and Development,JP,"208.836,42 USD",12.900
C52,ComfortDelGro Corp. Ltd.,"0,0038%",Trucking,SG,"207.723,61 USD",202.000
8,PCCW Ltd.,"0,0038%",Telecommunications Services,HK,"206.996,12 USD",387.417
6481,THK Co. Ltd.,"0,0038%",Machinery: Industrial,JP,"206.857,36 USD",10.700
VOLCAR B,Volvo Car AB Class B,"0,0038%",Automobiles,SE,"206.441,03 USD",61.813
AXFO,Axfood AB,"0,0038%",Food Retailers and Wholesalers,SE,"206.245,21 USD",7.783
HOLM B,Holmen AB,"0,0038%",Paper,SE,"205.470,01 USD",4.918
4613,Kansai Paint Co. Ltd.,"0,0037%",Paints and Coatings,JP,"203.404,50 USD",12.200
4751,CyberAgent Inc.,"0,0037%",Consumer Digital Services,JP,"202.162,33 USD",33.600
8252,Marui Group Co. Ltd.,"0,0037%",Diversified Retailers,JP,"202.124,15 USD",13.600
9719,SCSK Corp.,"0,0037%",Computer Services,JP,"200.809,44 USD",10.600
7747,Asahi Intecc Co. Ltd.,"0,0037%",Medical Equipment,JP,"200.081,45 USD",13.900
241560,Doosan Bobcat Inc.,"0,0037%",Machinery: Construction and Handling,KR,"200.077,79 USD",4.801
6967,Shinko Electric Industries Co. Ltd.,"0,0037%",Semiconductors,JP,"199.382,74 USD",5.600
4208,UBE Corp.,"0,0037%",Chemicals: Diversified,JP,"198.653,47 USD",10.800
9142,Kyushu Railway Co.,"0,0037%",Travel and Tourism,JP,"198.640,53 USD",9.027
6268,Nabtesco Corp.,"0,0036%",Machinery: Industrial,JP,"198.156,80 USD",12.100
4403,NOF Corp.,"0,0036%",Chemicals: Diversified,JP,"197.061,31 USD",15.300
8439,Tokyo Century Corp.,"0,0036%",Rental and Leasing Services: Consumer,JP,"196.606,00 USD",21.300
066970,L&F Co. Ltd.,"0,0036%",Specialty Chemicals,KR,"196.326,03 USD",1.738
9468,Kadokawa Corp.,"0,0036%",Publishing,JP,"196.111,87 USD",9.500
PLX,Pluxee NV,"0,0036%",Transaction Processing Services,NL,"194.663,01 USD",6.237
8136,Sanrio Co. Ltd.,"0,0036%",Toys,JP,"194.317,99 USD",12.600
1951,EXEO Group Inc.,"0,0036%",Engineering and Contracting Services,JP,"194.117,53 USD",18.900
6532,BayCurrent Consulting Inc.,"0,0036%",Professional Business Support Services,JP,"193.693,72 USD",9.500
6976,Taiyo Yuden Co. Ltd.,"0,0036%",Electronic Components,JP,"193.607,18 USD",9.200
BPT,Beach Energy Ltd.,"0,0035%",Oil: Crude Producers,AU,"192.131,14 USD",172.476
7729,Tokyo Seimitsu Co. Ltd.,"0,0035%",Production Technology Equipment,JP,"192.004,20 USD",2.700
BUOU,Frasers Logistics & Commercial Trust,"0,0035%",Industrial REITs,SG,"191.671,97 USD",261.700
6473,JTEKT Corp.,"0,0035%",Auto Parts,JP,"191.181,39 USD",26.400
4912,Lion Corp.,"0,0035%",Personal Products,JP,"191.133,03 USD",23.800
6141,DMG Mori Co. Ltd.,"0,0035%",Machinery: Tools,JP,"190.496,68 USD",6.700
IEL,IDP Education Ltd.,"0,0035%",Education Services,AU,"190.119,06 USD",17.923
3391,Tsuruha Holdings Inc.,"0,0035%",Drug Retailers,JP,"189.419,96 USD",3.200
2181,Persol Holdings Co. Ltd.,"0,0035%",Business Training and Employment Agencie,JP,"188.338,73 USD",130.900
AGR,Avangrid Inc.,"0,0035%",Conventional Electricity,US,"188.332,30 USD",5.230
OCI,Oci Nv,"0,0035%",Fertilizers,NL,"187.769,85 USD",6.902
3249,Industrial & Infrastructure Fund Investment Corp.,"0,0035%",Industrial REITs,JP,"187.527,44 USD",235
U14,UOL Group Ltd.,"0,0035%",Real Estate Holding and Development,SG,"187.415,85 USD",47.000
5631,Japan Steel Works Ltd.,"0,0034%",Machinery: Industrial,JP,"186.656,91 USD",6.200
329180,HD Hyundai Heavy Industries Co. Ltd.,"0,0034%",Marine Transportation,KR,"186.466,51 USD",2.006
7180,Kyushu Financial Group Inc.,"0,0034%",Banks,JP,"186.108,37 USD",28.000
4118,Kaneka Corp.,"0,0034%",Chemicals: Diversified,JP,"185.425,56 USD",6.900
021240,Coway Co. Ltd.,"0,0034%",Household Appliance,KR,"184.041,89 USD",4.518
BKW,Bkw AG,"0,0034%",Conventional Electricity,CH,"184.002,66 USD",1.169
4088,Air Water Inc.,"0,0034%",Specialty Chemicals,JP,"182.832,73 USD",12.500
5938,Lixil Corp.,"0,0034%",Building Materials: Other,JP,"182.220,24 USD",16.600
CSR,CSR Ltd.,"0,0033%",Building Materials: Other,AU,"181.859,58 USD",30.725
T82U,Suntec REIT,"0,0033%",Office REITs,SG,"181.275,43 USD",229.000
7988,Nifco Inc./Japan,"0,0033%",Auto Parts,JP,"181.264,44 USD",7.600
ILU,Iluka Resources Ltd.,"0,0033%",General Mining,AU,"181.036,44 USD",38.072
ALLFG,Allfunds Group plc,"0,0033%",Financial Data Providers,GB,"180.569,76 USD",30.408
2212,Yamazaki Baking Co. Ltd.,"0,0033%",Food Products,JP,"180.390,09 USD",8.200
HUSQ B,Husqvarna AB,"0,0033%",Household Equipment and Products,SE,"180.214,19 USD",21.861
6951,Jeol Ltd.,"0,0033%",Electronic Equipment: Gauges and Meters,JP,"180.032,45 USD",4.200
9201,Japan Airlines Co. Ltd.,"0,0033%",Airlines,JP,"179.998,66 USD",10.684
LSXMA,Liberty Media Corp-Liberty SiriusXM CLASS A,"0,0033%",Radio and TV Broadcasters,US,"179.976,14 USD",7.918
AAL,American Airlines Group Inc.,"0,0033%",Airlines,US,"179.296,50 USD",15.591
7211,Mitsubishi Motors Corp.,"0,0033%",Automobiles,JP,"179.129,08 USD",64.400
005387,Hyundai Motor Co. 2nd Preference Shares,"0,0033%",Automobiles,KR,"177.390,78 USD",1.599
FRES,Fresnillo plc,"0,0033%",Gold Mining,GB,"177.105,34 USD",22.454
9045,Keihan Holdings Co. Ltd.,"0,0032%",Railroads,JP,"174.307,80 USD",9.400
308,China Travel International Investment Hong Kong Ltd.,"0,0032%",Travel and Tourism,HK,"174.153,02 USD",1.126.000
9684,Square Enix Holdings Co. Ltd.,"0,0032%",Electronic Entertainment,JP,"173.802,54 USD",5.800
FR,Valeo SE,"0,0032%",Auto Parts,FR,"173.465,17 USD",14.153
AMP,AMP Ltd.,"0,0032%",Asset Managers and Custodians,AU,"173.310,72 USD",244.693
VAR,Var Energi ASA,"0,0032%",Offshore Drilling and Other Services,NO,"173.061,61 USD",48.921
8227,Shimamura Co. Ltd.,"0,0032%",Apparel Retailers,JP,"172.503,10 USD",3.600
4631,DIC Corp.,"0,0032%",Specialty Chemicals,JP,"171.762,39 USD",8.300
3291,Iida Group Holdings Co. Ltd.,"0,0032%",Home Construction,JP,"171.747,11 USD",12.600
8111,GOLDWIN Inc.,"0,0032%",Clothing and Accessories,JP,"171.651,66 USD",3.300
UHRN,Swatch Group AG (Registered),"0,0032%",Luxury Items,CH,"171.214,10 USD",4.108
6849,Nihon Kohden Corp.,"0,0031%",Medical Equipment,JP,"170.874,03 USD",5.600
9048,Nagoya Railroad Co. Ltd.,"0,0031%",Transportation Services,JP,"170.717,81 USD",14.900
1929,Chow Tai Fook Jewellery Group Ltd.,"0,0031%",Luxury Items,KY,"170.683,91 USD",133.000
8TRA,Traton SE,"0,0031%",Commercial Vehicles and Parts,DE,"170.514,10 USD",4.796
028050,Samsung E&A Co. Ltd.,"0,0031%",Construction,KR,"169.041,78 USD",10.002
3292,AEON REIT Investment Corp.,"0,0031%",Retail REITs,JP,"168.677,34 USD",199
6028,TechnoPro Holdings Inc.,"0,0031%",Computer Services,JP,"167.878,07 USD",10.100
9301,Mitsubishi Logistics Corp.,"0,0031%",Transportation Services,JP,"167.820,17 USD",5.100
ORA,Orora Ltd.,"0,0031%",Containers and Packaging,AU,"167.516,48 USD",122.871
LBRDA,Liberty Broadband Corp. Class A,"0,0031%",Cable Television Services,US,"167.384,64 USD",3.086
5233,Taiheiyo Cement Corp.,"0,0031%",Cement,JP,"166.961,72 USD",6.700
9987,Suzuken Co. Ltd./Aichi Japan,"0,0031%",Drug Retailers,JP,"166.409,75 USD",5.510
973,L'Occitane International SA,"0,003%",Personal Products,LU,"165.130,67 USD",39.750
PPT,Perpetual Ltd.,"0,003%",Asset Managers and Custodians,AU,"163.593,85 USD",11.362
MF,Wendel SE,"0,003%",Diversified Financial Services,FR,"163.441,69 USD",1.659
326030,SK Biopharmaceuticals Co. Ltd.,"0,003%",Biotechnology,KR,"163.392,15 USD",2.649
2264,Morinaga Milk Industry Co. Ltd.,"0,003%",Food Products,JP,"163.082,50 USD",7.900
8960,United Urban Investment Corp.,"0,003%",Diversified REITs,JP,"162.917,69 USD",183
4716,Oracle Corp. Japan,"0,003%",Software,JP,"162.900,51 USD",2.300
3234,Mori Hills REIT Investment Corp.,"0,003%",Office REITs,JP,"162.432,79 USD",195
5214,Nippon Electric Glass Co. Ltd.,"0,003%",Glass,JP,"162.241,88 USD",6.900
2501,Sapporo Holdings Ltd.,"0,003%",Brewers,JP,"162.133,06 USD",4.800
ZG,Zillow Group Inc. Class A,"0,003%",Real Estate Services,US,"162.085,55 USD",4.037
6923,Stanley Electric Co. Ltd.,"0,003%",Auto Parts,JP,"161.585,80 USD",8.800
1972,Swire Properties Ltd.,"0,003%",Real Estate Holding and Development,HK,"161.301,74 USD",88.000
2371,Kakaku.com Inc.,"0,003%",Consumer Digital Services,JP,"160.849,22 USD",13.300
DEC,JCDecaux SE,"0,003%",Media Agencies,FR,"160.385,02 USD",6.777
000720,Hyundai Engineering & Construction Co. Ltd.,"0,0029%",Construction,KR,"159.339,86 USD",6.645
1959,Kyudenko Corp.,"0,0029%",Construction,JP,"158.784,56 USD",3.900
3288,Open House Group Co. Ltd.,"0,0029%",Real Estate Holding and Development,JP,"158.547,84 USD",5.500
HOT,Hochtief AG,"0,0029%",Construction,DE,"158.221,42 USD",1.456
9504,Chugoku Electric Power Co. Inc.,"0,0029%",Conventional Electricity,JP,"158.213,75 USD",22.100
SOLB,Solvay SA Class A,"0,0029%",Chemicals: Diversified,BE,"157.900,25 USD",4.325
005070,CosmoAM&T Co. Ltd.,"0,0029%",Consumer Electronics,KR,"157.849,12 USD",1.410
3092,ZOZO Inc.,"0,0029%",Diversified Retailers,JP,"156.814,41 USD",6.700
23,Bank of East Asia Ltd.,"0,0029%",Banks,HK,"155.092,13 USD",117.800
TKA,thyssenkrupp AG,"0,0029%",Diversified Industrials,DE,"155.003,83 USD",31.547
1860,Toda Corp.,"0,0028%",Construction,JP,"154.607,85 USD",22.300
138930,BNK Financial Group Inc.,"0,0028%",Banks,KR,"154.102,42 USD",25.250
078930,GS Holdings Corp.,"0,0028%",Diversified Industrials,KR,"154.019,43 USD",4.891
3774,Internet Initiative Japan Inc.,"0,0028%",Telecommunications Services,JP,"153.603,68 USD",10.900
8905,Aeon Mall Co. Ltd.,"0,0028%",Real Estate Holding and Development,JP,"152.865,51 USD",12.700
8418,Yamaguchi Financial Group Inc.,"0,0028%",Banks,JP,"152.725,19 USD",12.500
4967,Kobayashi Pharmaceutical Co. Ltd.,"0,0028%",Personal Products,JP,"152.009,93 USD",4.400
BEZQ,Bezeq The Israeli Telecommunication Corp. Ltd.,"0,0028%",Telecommunications Services,IL,"151.755,08 USD",126.303
3466,LaSalle Logiport REIT,"0,0028%",Industrial REITs,JP,"151.323,30 USD",161
3769,GMO Payment Gateway Inc.,"0,0028%",Transaction Processing Services,JP,"150.984,76 USD",3.500
EMMN,Emmi AG,"0,0028%",Food Products,CH,"150.640,14 USD",151
2331,Sohgo Security Services Co. Ltd.,"0,0028%",Security Services,JP,"150.561,58 USD",25.000
